#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
H2BC21	HIPK2	9606.ENSP00000358151	9606.ENSP00000385571	0	0	0	0	0	0.292	0	0.209	0.416
H2BC21	IL6	9606.ENSP00000358151	9606.ENSP00000385675	0	0	0	0	0.042	0	0	0.431	0.431
H2BC21	MAPKAPK3	9606.ENSP00000358151	9606.ENSP00000396467	0	0	0	0	0	0	0.500	0	0.499
H2BC21	MOV10	9606.ENSP00000358151	9606.ENSP00000399797	0	0	0	0	0.048	0	0.500	0.056	0.511
H2BC21	TNRC6B	9606.ENSP00000358151	9606.ENSP00000401946	0	0	0	0	0	0.071	0.500	0	0.515
H2BC21	TNRC6A	9606.ENSP00000358151	9606.ENSP00000379144	0	0	0	0	0	0	0.500	0.079	0.519
H2BC21	MAPK8	9606.ENSP00000358151	9606.ENSP00000378974	0	0	0	0	0	0	0.500	0.176	0.570
H2BC21	RAD50	9606.ENSP00000358151	9606.ENSP00000368100	0	0	0	0	0	0.206	0.500	0.077	0.601
H2BC21	PHC1	9606.ENSP00000358151	9606.ENSP00000437659	0	0	0	0	0.052	0.190	0.500	0.147	0.628
H2BC21	PHC3	9606.ENSP00000358151	9606.ENSP00000420294	0	0	0	0	0	0	0.500	0.329	0.650
H2BC21	JUN	9606.ENSP00000358151	9606.ENSP00000360266	0	0	0	0	0.072	0.071	0.500	0.348	0.681
H2BC21	RING1	9606.ENSP00000358151	9606.ENSP00000363787	0	0	0	0	0.047	0	0.500	0.399	0.688
H2BC21	MYC	9606.ENSP00000358151	9606.ENSP00000478887	0	0	0	0	0.042	0.171	0.500	0.581	0.811
H2BC21	RBBP4	9606.ENSP00000358151	9606.ENSP00000362592	0	0	0	0	0	0.353	0.500	0.569	0.848
H2BC21	RBBP7	9606.ENSP00000358151	9606.ENSP00000369424	0	0	0	0	0.042	0.369	0.500	0.596	0.861
H2BC21	H3C15	9606.ENSP00000358151	9606.ENSP00000385479	0	0.125	0	0	0.232	0.829	0	0.160	0.891
H2BC21	H2BC3	9606.ENSP00000358151	9606.ENSP00000482674	0	0	0.048	0.984	0.117	0.812	0.400	0.047	0.893
H2BC21	H3C1	9606.ENSP00000358151	9606.ENSP00000480826	0	0.124	0	0	0.211	0.873	0	0.208	0.922
H2BC21	H2BC9	9606.ENSP00000358151	9606.ENSP00000479169	0	0	0.048	0.984	0.398	0.850	0.400	0.046	0.941
H2BC21	UBB	9606.ENSP00000358151	9606.ENSP00000478771	0	0	0	0	0.049	0.909	0.500	0.200	0.961
H2BC21	UBA52	9606.ENSP00000358151	9606.ENSP00000388107	0	0	0	0	0	0.915	0.500	0.186	0.962
H2BC21	H4C1	9606.ENSP00000358151	9606.ENSP00000479106	0	0.066	0	0	0.256	0.915	0	0.586	0.972
H2BC21	UBC	9606.ENSP00000358151	9606.ENSP00000441543	0	0	0	0	0.060	0.933	0.500	0.333	0.976
H2BC3	SIRT1	9606.ENSP00000482674	9606.ENSP00000212015	0	0	0	0	0	0.128	0.500	0.271	0.654
H2BC3	MAPK14	9606.ENSP00000482674	9606.ENSP00000229795	0	0	0	0	0.048	0.045	0.500	0.079	0.525
H2BC3	KDM6B	9606.ENSP00000482674	9606.ENSP00000254846	0	0	0	0	0	0.316	0.500	0.121	0.673
H2BC3	TERF2	9606.ENSP00000482674	9606.ENSP00000254942	0	0	0	0	0	0.292	0.500	0	0.630
H2BC3	PHC2	9606.ENSP00000482674	9606.ENSP00000257118	0	0	0	0	0	0	0.500	0	0.499
H2BC3	NBN	9606.ENSP00000482674	9606.ENSP00000265433	0	0	0	0	0	0.292	0.500	0.059	0.637
H2BC3	RB1	9606.ENSP00000482674	9606.ENSP00000267163	0	0	0	0	0	0	0.500	0.109	0.535
H2BC3	TINF2	9606.ENSP00000482674	9606.ENSP00000267415	0	0	0	0	0	0.099	0.500	0.053	0.536
H2BC3	TP53	9606.ENSP00000482674	9606.ENSP00000269305	0	0	0	0	0	0.198	0	0.400	0.498
H2BC3	RPS27A	9606.ENSP00000482674	9606.ENSP00000272317	0	0	0	0	0.057	0.112	0.500	0.173	0.607
H2BC3	TERF1	9606.ENSP00000482674	9606.ENSP00000276603	0	0	0	0	0	0	0.500	0.167	0.565
H2BC3	H2BC5	9606.ENSP00000482674	9606.ENSP00000289316	0	0	0.048	0.984	0.253	0.860	0.400	0.051	0.933
H2BC3	TERF2IP	9606.ENSP00000482674	9606.ENSP00000300086	0	0	0	0	0	0.091	0.500	0.082	0.546
H2BC3	UBE2E1	9606.ENSP00000482674	9606.ENSP00000303709	0	0	0	0	0.058	0.110	0	0.478	0.524
H2BC3	SUZ12	9606.ENSP00000482674	9606.ENSP00000316578	0	0	0	0	0	0.130	0.500	0.092	0.570
H2BC3	H2BC4	9606.ENSP00000482674	9606.ENSP00000321744	0	0	0.048	0.984	0.308	0.812	0.400	0.048	0.916
H2BC3	MRE11	9606.ENSP00000482674	9606.ENSP00000325863	0	0	0	0	0	0.311	0.500	0.048	0.643
H2BC3	MAPK11	9606.ENSP00000482674	9606.ENSP00000333685	0	0	0	0	0	0.045	0.500	0.080	0.522
H2BC3	TNRC6C	9606.ENSP00000482674	9606.ENSP00000336783	0	0	0	0	0	0.144	0.500	0.052	0.558
H2BC3	KAT5	9606.ENSP00000482674	9606.ENSP00000340330	0	0	0	0	0	0.354	0.500	0.230	0.729
H2BC3	POT1	9606.ENSP00000482674	9606.ENSP00000350249	0	0	0	0	0	0	0.500	0	0.499
H2BC3	H3-4	9606.ENSP00000482674	9606.ENSP00000355657	0	0.118	0	0	0.253	0.183	0.500	0.809	0.939
H2BC3	MAPKAPK2	9606.ENSP00000482674	9606.ENSP00000356070	0	0	0	0	0	0	0.500	0.057	0.508
H2BC3	RNF2	9606.ENSP00000482674	9606.ENSP00000356480	0	0	0	0	0	0.292	0.500	0.089	0.649
H2BC3	JUN	9606.ENSP00000482674	9606.ENSP00000360266	0	0	0	0	0.053	0.158	0.500	0.184	0.631
H2BC3	RBBP4	9606.ENSP00000482674	9606.ENSP00000362592	0	0	0	0	0	0.452	0.500	0.117	0.737
H2BC3	RING1	9606.ENSP00000482674	9606.ENSP00000363787	0	0	0	0	0	0.292	0.500	0.099	0.653
H2BC3	RAD50	9606.ENSP00000482674	9606.ENSP00000368100	0	0	0	0	0	0.065	0.500	0	0.512
H2BC3	RBBP7	9606.ENSP00000482674	9606.ENSP00000369424	0	0	0	0	0	0.258	0.500	0.078	0.628
H2BC3	MAPK8	9606.ENSP00000482674	9606.ENSP00000378974	0	0	0	0	0	0	0.500	0.087	0.523
H2BC3	TNRC6A	9606.ENSP00000482674	9606.ENSP00000379144	0	0	0	0	0	0	0.500	0	0.499
H2BC3	H3C15	9606.ENSP00000482674	9606.ENSP00000385479	0	0.125	0	0	0.257	0.829	0	0.173	0.896
H2BC3	UBA52	9606.ENSP00000482674	9606.ENSP00000388107	0	0	0	0	0	0.177	0.500	0.238	0.659
H2BC3	MAPKAPK3	9606.ENSP00000482674	9606.ENSP00000396467	0	0	0	0	0	0	0.500	0	0.499
H2BC3	MOV10	9606.ENSP00000482674	9606.ENSP00000399797	0	0	0	0	0	0	0.500	0	0.499
H2BC3	TNRC6B	9606.ENSP00000482674	9606.ENSP00000401946	0	0	0	0	0	0.071	0.500	0	0.515
H2BC3	PHC3	9606.ENSP00000482674	9606.ENSP00000420294	0	0	0	0	0	0	0.500	0.122	0.542
H2BC3	PHC1	9606.ENSP00000482674	9606.ENSP00000437659	0	0	0	0	0.052	0	0.500	0	0.505
H2BC3	UBC	9606.ENSP00000482674	9606.ENSP00000441543	0	0	0	0	0.042	0.135	0.500	0.178	0.613
H2BC3	UBB	9606.ENSP00000482674	9606.ENSP00000478771	0	0	0	0	0	0.135	0.500	0.128	0.590
H2BC3	MYC	9606.ENSP00000482674	9606.ENSP00000478887	0	0	0	0	0	0.053	0.500	0.379	0.680
H2BC3	H4C1	9606.ENSP00000482674	9606.ENSP00000479106	0	0.060	0	0	0.346	0.915	0	0.202	0.953
H2BC3	H2BC9	9606.ENSP00000482674	9606.ENSP00000479169	0	0	0.048	0.984	0.434	0.819	0.400	0.044	0.934
H2BC3	H3C1	9606.ENSP00000482674	9606.ENSP00000480826	0	0.125	0	0	0.550	0.873	0	0.181	0.954
H2BC4	SIRT1	9606.ENSP00000321744	9606.ENSP00000212015	0	0	0	0	0	0.179	0.500	0.273	0.675
H2BC4	MAPK14	9606.ENSP00000321744	9606.ENSP00000229795	0	0	0	0	0.056	0.045	0.500	0.093	0.536
H2BC4	KDM6B	9606.ENSP00000321744	9606.ENSP00000254846	0	0	0	0	0.049	0.316	0.500	0.137	0.682
H2BC4	TERF2	9606.ENSP00000321744	9606.ENSP00000254942	0	0	0	0	0	0.075	0.500	0	0.517
H2BC4	PHC2	9606.ENSP00000321744	9606.ENSP00000257118	0	0	0	0	0	0.075	0.500	0	0.517
H2BC4	NBN	9606.ENSP00000321744	9606.ENSP00000265433	0	0	0	0	0.042	0	0.500	0.056	0.508
H2BC4	RB1	9606.ENSP00000321744	9606.ENSP00000267163	0	0	0	0	0	0	0.500	0.113	0.537
H2BC4	TINF2	9606.ENSP00000321744	9606.ENSP00000267415	0	0	0	0	0	0.099	0.500	0	0.530
H2BC4	TP53	9606.ENSP00000321744	9606.ENSP00000269305	0	0	0	0	0	0	0	0.410	0.410
H2BC4	RPS27A	9606.ENSP00000321744	9606.ENSP00000272317	0	0	0	0	0.057	0.907	0.500	0.178	0.959
H2BC4	TERF1	9606.ENSP00000321744	9606.ENSP00000276603	0	0	0	0	0	0	0.500	0.161	0.562
H2BC4	H2BC5	9606.ENSP00000321744	9606.ENSP00000289316	0	0	0.048	0.984	0.649	0.812	0.400	0.376	0.972
H2BC4	TERF2IP	9606.ENSP00000321744	9606.ENSP00000300086	0	0	0	0	0	0.091	0.500	0.082	0.546
H2BC4	UBE2E1	9606.ENSP00000321744	9606.ENSP00000303709	0	0	0	0	0.058	0.110	0	0.485	0.531
H2BC4	SUZ12	9606.ENSP00000321744	9606.ENSP00000316578	0	0	0	0	0	0.160	0.500	0.091	0.585
H2BC4	POT1	9606.ENSP00000321744	9606.ENSP00000350249	0	0	0	0	0	0	0.500	0	0.499
H2BC4	TNRC6A	9606.ENSP00000321744	9606.ENSP00000379144	0	0	0	0	0	0	0.500	0	0.499
H2BC4	MAPKAPK3	9606.ENSP00000321744	9606.ENSP00000396467	0	0	0	0	0	0	0.500	0	0.499
H2BC4	MOV10	9606.ENSP00000321744	9606.ENSP00000399797	0	0	0	0	0.042	0	0.500	0.063	0.511
H2BC4	RAD50	9606.ENSP00000321744	9606.ENSP00000368100	0	0	0	0	0	0.065	0.500	0	0.512
H2BC4	TNRC6B	9606.ENSP00000321744	9606.ENSP00000401946	0	0	0	0	0	0.071	0.500	0	0.515
H2BC4	MRE11	9606.ENSP00000321744	9606.ENSP00000325863	0	0	0	0	0	0.067	0.500	0.048	0.517
H2BC4	RING1	9606.ENSP00000321744	9606.ENSP00000363787	0	0	0	0	0	0	0.500	0.077	0.519
H2BC4	PHC1	9606.ENSP00000321744	9606.ENSP00000437659	0	0	0	0	0.052	0.075	0.500	0	0.523
H2BC4	MAPKAPK2	9606.ENSP00000321744	9606.ENSP00000356070	0	0	0	0	0.044	0	0.500	0.085	0.524
H2BC4	MAPK8	9606.ENSP00000321744	9606.ENSP00000378974	0	0	0	0	0	0	0.500	0.094	0.527
H2BC4	MAPK11	9606.ENSP00000321744	9606.ENSP00000333685	0	0	0	0	0	0.045	0.500	0.093	0.529
H2BC4	PHC3	9606.ENSP00000321744	9606.ENSP00000420294	0	0	0	0	0.042	0	0.500	0.122	0.542
H2BC4	TNRC6C	9606.ENSP00000321744	9606.ENSP00000336783	0	0	0	0	0	0.144	0.500	0.052	0.558
H2BC4	KAT5	9606.ENSP00000321744	9606.ENSP00000340330	0	0	0	0	0	0.125	0.500	0.225	0.631
H2BC4	RBBP7	9606.ENSP00000321744	9606.ENSP00000369424	0	0	0	0	0	0.258	0.500	0.093	0.634
H2BC4	JUN	9606.ENSP00000321744	9606.ENSP00000360266	0	0	0	0	0.049	0.158	0.500	0.201	0.637
H2BC4	RBBP4	9606.ENSP00000321744	9606.ENSP00000362592	0	0	0	0	0	0.258	0.500	0.117	0.643
H2BC4	RNF2	9606.ENSP00000321744	9606.ENSP00000356480	0	0	0	0	0	0.292	0.500	0.085	0.648
H2BC4	MYC	9606.ENSP00000321744	9606.ENSP00000478887	0	0	0	0	0	0.053	0.500	0.378	0.679
H2BC4	H3C15	9606.ENSP00000321744	9606.ENSP00000385479	0	0.125	0	0	0.273	0.829	0	0.080	0.887
H2BC4	H3-3A	9606.ENSP00000321744	9606.ENSP00000355780	0	0.124	0	0	0.174	0.829	0	0.207	0.889
H2BC4	H3C1	9606.ENSP00000321744	9606.ENSP00000480826	0	0.125	0	0	0.322	0.829	0	0.251	0.914
H2BC4	H3-4	9606.ENSP00000321744	9606.ENSP00000355657	0	0.118	0	0	0.186	0.183	0.500	0.806	0.932
H2BC4	UBB	9606.ENSP00000321744	9606.ENSP00000478771	0	0	0	0	0.042	0.909	0.500	0.085	0.955
H2BC4	UBC	9606.ENSP00000321744	9606.ENSP00000441543	0	0	0	0	0.043	0.909	0.500	0.194	0.960
H2BC4	H4C1	9606.ENSP00000321744	9606.ENSP00000479106	0	0.066	0	0	0.302	0.915	0	0.399	0.962
H2BC4	UBA52	9606.ENSP00000321744	9606.ENSP00000388107	0	0	0	0	0	0.914	0.500	0.206	0.962
H2BC4	H2BC9	9606.ENSP00000321744	9606.ENSP00000479169	0	0	0.048	0.984	0.762	0.850	0.400	0.043	0.976
H2BC5	SIRT1	9606.ENSP00000289316	9606.ENSP00000212015	0	0	0	0	0	0.128	0.500	0.271	0.654
H2BC5	MAPK14	9606.ENSP00000289316	9606.ENSP00000229795	0	0	0	0	0.060	0.045	0.500	0.093	0.538
H2BC5	KDM6B	9606.ENSP00000289316	9606.ENSP00000254846	0	0	0	0	0.047	0.316	0.500	0.133	0.679
H2BC5	TERF2	9606.ENSP00000289316	9606.ENSP00000254942	0	0	0	0	0	0	0.500	0	0.499
H2BC5	PHC2	9606.ENSP00000289316	9606.ENSP00000257118	0	0	0	0	0	0	0.500	0	0.499
H2BC5	HIRA	9606.ENSP00000289316	9606.ENSP00000263208	0	0	0	0	0	0.272	0	0.460	0.590
H2BC5	NBN	9606.ENSP00000289316	9606.ENSP00000265433	0	0	0	0	0.044	0	0.500	0.055	0.508
H2BC5	RB1	9606.ENSP00000289316	9606.ENSP00000267163	0	0	0	0	0	0	0.500	0.113	0.537
H2BC5	TINF2	9606.ENSP00000289316	9606.ENSP00000267415	0	0	0	0	0.043	0.099	0.500	0	0.531
H2BC5	TP53	9606.ENSP00000289316	9606.ENSP00000269305	0	0	0	0	0	0	0	0.418	0.418
H2BC5	RPS27A	9606.ENSP00000289316	9606.ENSP00000272317	0	0	0	0	0.057	0.112	0.500	0.171	0.606
H2BC5	TERF1	9606.ENSP00000289316	9606.ENSP00000276603	0	0	0	0	0.043	0	0.500	0.161	0.563
H2BC5	TNRC6A	9606.ENSP00000289316	9606.ENSP00000379144	0	0	0	0	0	0	0.500	0	0.499
H2BC5	MAPKAPK3	9606.ENSP00000289316	9606.ENSP00000396467	0	0	0	0	0	0	0.500	0	0.499
H2BC5	POT1	9606.ENSP00000289316	9606.ENSP00000350249	0	0	0	0	0.044	0	0.500	0	0.501
H2BC5	PHC1	9606.ENSP00000289316	9606.ENSP00000437659	0	0	0	0	0.052	0	0.500	0	0.505
H2BC5	RAD50	9606.ENSP00000289316	9606.ENSP00000368100	0	0	0	0	0	0.065	0.500	0	0.512
H2BC5	UBE2E1	9606.ENSP00000289316	9606.ENSP00000303709	0	0	0	0	0.066	0.110	0	0.462	0.514
H2BC5	MOV10	9606.ENSP00000289316	9606.ENSP00000399797	0	0	0	0	0.048	0	0.500	0.063	0.515
H2BC5	TNRC6B	9606.ENSP00000289316	9606.ENSP00000401946	0	0	0	0	0.042	0.071	0.500	0	0.516
H2BC5	MRE11	9606.ENSP00000289316	9606.ENSP00000325863	0	0	0	0	0	0.067	0.500	0.048	0.517
H2BC5	RING1	9606.ENSP00000289316	9606.ENSP00000363787	0	0	0	0	0.044	0	0.500	0.076	0.520
H2BC5	RNF2	9606.ENSP00000289316	9606.ENSP00000356480	0	0	0	0	0	0	0.500	0.083	0.522
H2BC5	MAPKAPK2	9606.ENSP00000289316	9606.ENSP00000356070	0	0	0	0	0.042	0	0.500	0.084	0.522
H2BC5	H3C1	9606.ENSP00000289316	9606.ENSP00000480826	0	0.125	0	0	0.247	0.183	0	0.221	0.525
H2BC5	MAPK8	9606.ENSP00000289316	9606.ENSP00000378974	0	0	0	0	0	0	0.500	0.094	0.527
H2BC5	MAPK11	9606.ENSP00000289316	9606.ENSP00000333685	0	0	0	0	0	0.045	0.500	0.093	0.529
H2BC5	PHC3	9606.ENSP00000289316	9606.ENSP00000420294	0	0	0	0	0	0	0.500	0.119	0.540
H2BC5	TERF2IP	9606.ENSP00000289316	9606.ENSP00000300086	0	0	0	0	0.043	0.091	0.500	0.082	0.547
H2BC5	TNRC6C	9606.ENSP00000289316	9606.ENSP00000336783	0	0	0	0	0	0.144	0.500	0.052	0.558
H2BC5	UBB	9606.ENSP00000289316	9606.ENSP00000478771	0	0	0	0	0.057	0.135	0.500	0.064	0.567
H2BC5	SUZ12	9606.ENSP00000289316	9606.ENSP00000316578	0	0	0	0	0	0.130	0.500	0.089	0.569
H2BC5	JUN	9606.ENSP00000289316	9606.ENSP00000360266	0	0	0	0	0.063	0.071	0.500	0.210	0.610
H2BC5	UBC	9606.ENSP00000289316	9606.ENSP00000441543	0	0	0	0	0.056	0.135	0.500	0.183	0.621
H2BC5	KAT5	9606.ENSP00000289316	9606.ENSP00000340330	0	0	0	0	0	0.125	0.500	0.229	0.633
H2BC5	RBBP4	9606.ENSP00000289316	9606.ENSP00000362592	0	0	0	0	0.042	0.258	0.500	0.104	0.639
H2BC5	RBBP7	9606.ENSP00000289316	9606.ENSP00000369424	0	0	0	0	0	0.258	0.500	0.111	0.641
H2BC5	UBA52	9606.ENSP00000289316	9606.ENSP00000388107	0	0	0	0	0.042	0.177	0.500	0.221	0.651
H2BC5	MYC	9606.ENSP00000289316	9606.ENSP00000478887	0	0	0	0	0	0.053	0.500	0.375	0.678
H2BC5	H3-3A	9606.ENSP00000289316	9606.ENSP00000355780	0	0.124	0	0	0.176	0.183	0	0.538	0.691
H2BC5	H3C15	9606.ENSP00000289316	9606.ENSP00000385479	0	0.125	0	0	0.257	0.829	0	0.127	0.890
H2BC5	H4C1	9606.ENSP00000289316	9606.ENSP00000479106	0	0.060	0	0	0.283	0.831	0	0.349	0.916
H2BC5	H3-4	9606.ENSP00000289316	9606.ENSP00000355657	0	0.118	0	0	0.186	0.287	0.500	0.796	0.938
H2BC5	H2BC9	9606.ENSP00000289316	9606.ENSP00000479169	0	0	0.048	0.984	0.766	0.850	0.400	0.046	0.977
H2BC9	SIRT1	9606.ENSP00000479169	9606.ENSP00000212015	0	0	0	0	0	0.128	0.500	0.274	0.655
H2BC9	MAPK14	9606.ENSP00000479169	9606.ENSP00000229795	0	0	0	0	0.060	0.045	0.500	0.076	0.530
H2BC9	KDM6B	9606.ENSP00000479169	9606.ENSP00000254846	0	0	0	0	0	0.316	0.500	0.139	0.680
H2BC9	TERF2	9606.ENSP00000479169	9606.ENSP00000254942	0	0	0	0	0	0.080	0.500	0	0.520
H2BC9	PHC2	9606.ENSP00000479169	9606.ENSP00000257118	0	0	0	0	0	0	0.500	0	0.499
H2BC9	NBN	9606.ENSP00000479169	9606.ENSP00000265433	0	0	0	0	0.042	0	0.500	0.060	0.510
H2BC9	RB1	9606.ENSP00000479169	9606.ENSP00000267163	0	0	0	0	0	0	0.500	0.113	0.537
H2BC9	TINF2	9606.ENSP00000479169	9606.ENSP00000267415	0	0	0	0	0	0.099	0.500	0.055	0.537
H2BC9	RPS27A	9606.ENSP00000479169	9606.ENSP00000272317	0	0	0	0	0.057	0.225	0.500	0.173	0.657
H2BC9	TERF1	9606.ENSP00000479169	9606.ENSP00000276603	0	0	0	0	0.042	0	0.500	0.167	0.566
H2BC9	TERF2IP	9606.ENSP00000479169	9606.ENSP00000300086	0	0	0	0	0	0.091	0.500	0.082	0.546
H2BC9	UBE2E1	9606.ENSP00000479169	9606.ENSP00000303709	0	0	0	0	0.059	0.110	0	0.481	0.528
H2BC9	SUZ12	9606.ENSP00000479169	9606.ENSP00000316578	0	0	0	0	0	0.130	0.500	0.094	0.571
H2BC9	MRE11	9606.ENSP00000479169	9606.ENSP00000325863	0	0	0	0	0	0.067	0.500	0.048	0.517
H2BC9	MAPK11	9606.ENSP00000479169	9606.ENSP00000333685	0	0	0	0	0	0.045	0.500	0.076	0.520
H2BC9	TNRC6C	9606.ENSP00000479169	9606.ENSP00000336783	0	0	0	0	0	0.144	0.500	0.052	0.558
H2BC9	KAT5	9606.ENSP00000479169	9606.ENSP00000340330	0	0	0	0	0.044	0.125	0.500	0.231	0.635
H2BC9	POT1	9606.ENSP00000479169	9606.ENSP00000350249	0	0	0	0	0.042	0	0.500	0	0.500
H2BC9	H3-4	9606.ENSP00000479169	9606.ENSP00000355657	0	0.118	0	0	0.208	0.287	0.500	0.810	0.944
H2BC9	MAPKAPK2	9606.ENSP00000479169	9606.ENSP00000356070	0	0	0	0	0.054	0	0.500	0.058	0.515
H2BC9	RNF2	9606.ENSP00000479169	9606.ENSP00000356480	0	0	0	0	0	0	0.500	0.089	0.525
H2BC9	JUN	9606.ENSP00000479169	9606.ENSP00000360266	0	0	0	0	0.049	0.071	0.500	0.185	0.591
H2BC9	RBBP4	9606.ENSP00000479169	9606.ENSP00000362592	0	0	0	0	0.048	0.258	0.500	0.101	0.640
H2BC9	RING1	9606.ENSP00000479169	9606.ENSP00000363787	0	0	0	0	0	0	0.500	0.081	0.521
H2BC9	RAD50	9606.ENSP00000479169	9606.ENSP00000368100	0	0	0	0	0	0.065	0.500	0	0.512
H2BC9	RBBP7	9606.ENSP00000479169	9606.ENSP00000369424	0	0	0	0	0.042	0.258	0.500	0.073	0.626
H2BC9	MAPK8	9606.ENSP00000479169	9606.ENSP00000378974	0	0	0	0	0	0	0.500	0.091	0.526
H2BC9	TNRC6A	9606.ENSP00000479169	9606.ENSP00000379144	0	0	0	0	0	0	0.500	0	0.499
H2BC9	H3C15	9606.ENSP00000479169	9606.ENSP00000385479	0	0.125	0	0	0.232	0.855	0	0.080	0.898
H2BC9	UBA52	9606.ENSP00000479169	9606.ENSP00000388107	0	0	0	0	0.042	0.185	0.500	0.220	0.655
H2BC9	MAPKAPK3	9606.ENSP00000479169	9606.ENSP00000396467	0	0	0	0	0	0	0.500	0	0.499
H2BC9	MOV10	9606.ENSP00000479169	9606.ENSP00000399797	0	0	0	0	0.049	0	0.500	0	0.504
H2BC9	TNRC6B	9606.ENSP00000479169	9606.ENSP00000401946	0	0	0	0	0	0.071	0.500	0	0.515
H2BC9	PHC3	9606.ENSP00000479169	9606.ENSP00000420294	0	0	0	0	0	0	0.500	0.124	0.543
H2BC9	PHC1	9606.ENSP00000479169	9606.ENSP00000437659	0	0	0	0	0.052	0	0.500	0	0.505
H2BC9	UBC	9606.ENSP00000479169	9606.ENSP00000441543	0	0	0	0	0.047	0.135	0.500	0.174	0.614
H2BC9	UBB	9606.ENSP00000479169	9606.ENSP00000478771	0	0	0	0	0	0.135	0.500	0.064	0.559
H2BC9	MYC	9606.ENSP00000479169	9606.ENSP00000478887	0	0	0	0	0	0.053	0.500	0.375	0.678
H2BC9	H4C1	9606.ENSP00000479169	9606.ENSP00000479106	0	0.066	0	0	0.284	0.831	0	0.166	0.893
H2BC9	H3C1	9606.ENSP00000479169	9606.ENSP00000480826	0	0.124	0	0	0.313	0.183	0	0.080	0.488
H3-3A	KDM6B	9606.ENSP00000355780	9606.ENSP00000254846	0	0	0	0	0.068	0.579	0	0.251	0.680
H3-3A	HIRA	9606.ENSP00000355780	9606.ENSP00000263208	0	0	0	0	0	0.258	0	0.653	0.731
H3-3A	PIK3CA	9606.ENSP00000355780	9606.ENSP00000263967	0	0	0	0	0	0.056	0	0.453	0.462
H3-3A	TP53	9606.ENSP00000355780	9606.ENSP00000269305	0	0	0	0	0.047	0	0	0.572	0.575
H3-3A	RPS27A	9606.ENSP00000355780	9606.ENSP00000272317	0	0	0	0	0.155	0.360	0	0.112	0.478
H3-3A	H3-4	9606.ENSP00000355780	9606.ENSP00000355657	0	0	0.049	0.983	0	0.854	0	0.042	0.855
H3-3A	RBBP4	9606.ENSP00000355780	9606.ENSP00000362592	0	0	0	0	0.067	0.306	0	0.172	0.417
H3-3A	UBA52	9606.ENSP00000355780	9606.ENSP00000388107	0	0	0	0	0.127	0.358	0	0.073	0.435
H3-3A	RBBP7	9606.ENSP00000355780	9606.ENSP00000369424	0	0	0	0	0.067	0.306	0	0.200	0.437
H3-3A	UBC	9606.ENSP00000355780	9606.ENSP00000441543	0	0	0	0	0.175	0.305	0	0.114	0.448
H3-3A	PTEN	9606.ENSP00000355780	9606.ENSP00000361021	0	0	0	0	0.044	0.067	0	0.451	0.468
H3-3A	UBB	9606.ENSP00000355780	9606.ENSP00000478771	0	0	0	0	0.175	0.305	0	0.277	0.550
H3-3A	H3C1	9606.ENSP00000355780	9606.ENSP00000480826	0	0	0.048	0.984	0.126	0.854	0	0.045	0.868
H3-3A	H3C15	9606.ENSP00000355780	9606.ENSP00000385479	0	0	0.048	0.984	0	0.870	0	0.043	0.871
H3-3A	H4C1	9606.ENSP00000355780	9606.ENSP00000479106	0	0.084	0	0	0.146	0.915	0	0.202	0.940
H3-4	SIRT1	9606.ENSP00000355657	9606.ENSP00000212015	0	0	0	0	0	0.146	0	0.816	0.836
H3-4	MAPK1	9606.ENSP00000355657	9606.ENSP00000215832	0	0	0	0	0	0.078	0	0.381	0.405
H3-4	TGFB1	9606.ENSP00000355657	9606.ENSP00000221930	0	0	0	0	0	0	0	0.449	0.449
H3-4	NFKB1	9606.ENSP00000355657	9606.ENSP00000226574	0	0	0	0	0	0.078	0	0.663	0.676
H3-4	KDM6B	9606.ENSP00000355657	9606.ENSP00000254846	0	0	0	0	0.068	0.579	0	0.833	0.928
H3-4	TERF2	9606.ENSP00000355657	9606.ENSP00000254942	0	0	0	0	0	0	0.500	0.207	0.586
H3-4	MDM2	9606.ENSP00000355657	9606.ENSP00000258149	0	0	0	0	0	0.306	0	0.691	0.776
H3-4	LMNB1	9606.ENSP00000355657	9606.ENSP00000261366	0	0	0	0	0.067	0	0	0.737	0.744
H3-4	SMAD2	9606.ENSP00000355657	9606.ENSP00000262160	0	0	0	0	0	0	0	0.449	0.449
H3-4	MAPK3	9606.ENSP00000355657	9606.ENSP00000263025	0	0	0	0	0	0.078	0	0.593	0.609
H3-4	HIRA	9606.ENSP00000355657	9606.ENSP00000263208	0	0	0	0	0	0.258	0	0.363	0.507
H3-4	STAT3	9606.ENSP00000355657	9606.ENSP00000264657	0	0	0	0	0.054	0	0	0.604	0.609
H3-4	NBN	9606.ENSP00000355657	9606.ENSP00000265433	0	0	0	0	0	0.292	0.500	0.179	0.683
H3-4	RB1	9606.ENSP00000355657	9606.ENSP00000267163	0	0	0	0	0.060	0	0.500	0.499	0.744
H3-4	TINF2	9606.ENSP00000355657	9606.ENSP00000267415	0	0	0	0	0	0.099	0.500	0.267	0.641
H3-4	TP53	9606.ENSP00000355657	9606.ENSP00000269305	0	0	0	0	0.047	0	0	0.863	0.863
